id_cliente,monto,fecha,id,nombre,ciudad
8.0,348.76,2023-12-06,8,Luis,Mérida
4.0,136.13,2020-12-14,4,Maria,Guadalajara
20.0,614.91,2023-10-21,20,Juan,Guadalajara
7.0,954.27,2022-02-17,7,Pedro,Tijuana
28.0,504.02,2020-07-06,28,Laura,Tijuana
85.0,856.51,2022-11-20,85,Elena,Desconocida
65.0,982.2,2023-05-31,65,Pedro,Querétaro
96.0,618.94,2020-10-06,96,Maria,Puebla
97.0,743.44,2021-08-23,97,Juan,Querétaro
92.0,695.93,2020-02-14,92,Elena,Monterrey
30.0,405.17,,30,Luis,Monterrey
36.0,816.59,2021-06-27,36,Laura,Desconocida
54.0,909.72,2021-12-01,54,Ana,Puebla
69.0,791.37,2023-08-14,69,Laura,León
62.0,832.67,2021-01-08,62,Carlos,Mérida
24.0,241.56,2021-11-30,24,Carlos,Desconocida
70.0,922.4,,70,Laura,Mérida
51.0,451.74,2020-02-29,51,Laura,Desconocida
70.0,778.31,2022-04-27,70,Laura,Mérida
74.0,821.97,2020-02-14,74,Ana,Desconocida
17.0,,2020-05-15,17,Carlos,Puebla
8.0,674.88,,8,Luis,Mérida
51.0,331.39,2023-02-05,51,Laura,Desconocida
36.0,941.68,2022-11-20,36,Laura,Desconocida
88.0,332.31,2021-09-27,88,Pedro,Tijuana
7.0,342.58,2023-12-12,7,Pedro,Tijuana
18.0,748.22,2022-06-28,18,Sofia,León
79.0,437.11,2021-01-10,79,Elena,Tijuana
83.0,469.58,2021-12-10,83,Carlos,Querétaro
77.0,274.62,2021-05-15,77,Miguel,Desconocida
87.0,418.57,2020-09-19,87,Miguel,León
56.0,17.19,2021-04-09,56,Laura,Guadalajara
73.0,978.47,,73,Laura,Querétaro
36.0,691.12,2023-12-04,36,Laura,Desconocida
95.0,314.29,2021-12-27,95,Sofia,Guadalajara
37.0,655.27,,37,Sin nombre,CDMX
59.0,972.7,2020-10-31,59,Miguel,Monterrey
11.0,170.71,2021-03-20,11,Sin nombre,Monterrey
10.0,203.8,2024-01-17,10,Pedro,Guadalajara
88.0,846.43,2020-09-06,88,Pedro,Tijuana
55.0,869.18,2022-06-23,55,Sin nombre,Querétaro
65.0,739.07,2021-02-21,65,Pedro,Querétaro
64.0,523.88,2021-01-20,64,Laura,Querétaro
17.0,787.1,2022-01-01,17,Carlos,Puebla
18.0,4.55,2021-12-20,18,Sofia,León
8.0,95.37,2020-08-02,8,Luis,Mérida
86.0,918.5,2023-03-10,86,Laura,Puebla
49.0,257.59,2022-02-10,49,Carlos,CDMX
89.0,861.13,2021-08-17,89,Pedro,Puebla
78.0,239.94,2022-03-28,78,Carlos,CDMX
20.0,891.14,2020-07-17,20,Juan,Guadalajara
50.0,281.49,2023-07-14,50,Laura,Mérida
82.0,706.21,2020-05-29,82,Juan,Desconocida
55.0,,2020-03-15,55,Sin nombre,Querétaro
89.0,383.84,2021-06-28,89,Pedro,Puebla
44.0,68.73,2021-06-21,44,Elena,León
19.0,319.7,2021-08-17,19,Luis,León
65.0,731.33,2020-04-16,65,Pedro,Querétaro
77.0,959.86,2021-04-27,77,Miguel,Desconocida
48.0,145.17,2021-12-14,48,Miguel,León
73.0,540.28,2022-12-14,73,Laura,Querétaro
81.0,798.91,2023-11-18,81,Sofia,Desconocida
77.0,8.56,2021-03-08,77,Miguel,Desconocida
40.0,,2022-07-02,40,Pedro,Monterrey
35.0,,2021-08-07,35,Luis,Monterrey
17.0,600.74,2023-11-14,17,Carlos,Puebla
51.0,29.0,2020-03-09,51,Laura,Desconocida
61.0,71.2,2023-10-03,61,Elena,Puebla
74.0,684.92,2021-09-25,74,Ana,Desconocida
87.0,573.71,2020-08-03,87,Miguel,León
57.0,436.82,2020-11-22,57,Miguel,Monterrey
20.0,832.65,2020-02-08,20,Juan,Guadalajara
99.0,579.15,2020-05-21,99,Maria,Tijuana
59.0,260.6,2022-10-28,59,Miguel,Monterrey
73.0,571.62,2021-05-27,73,Laura,Querétaro
35.0,500.94,2021-08-27,35,Luis,Monterrey
16.0,225.6,2023-11-03,16,Ana,Monterrey
73.0,445.88,2023-09-22,73,Laura,Querétaro
23.0,93.06,2023-01-31,23,Juan,Mérida
44.0,515.83,2023-08-13,44,Elena,León
9.0,599.07,2022-09-20,9,Ana,León
19.0,631.31,2021-03-17,19,Luis,León
91.0,565.12,2022-05-26,91,Juan,Desconocida
2.0,,2023-12-17,2,Miguel,Puebla
26.0,214.11,2023-01-29,26,Sin nombre,Querétaro
32.0,252.52,2023-12-05,32,Sin nombre,Tijuana
90.0,375.13,,90,Elena,CDMX
30.0,238.64,2023-08-04,30,Luis,Monterrey
46.0,842.49,2023-08-16,46,Juan,Puebla
18.0,475.34,2021-09-12,18,Sofia,León
59.0,336.74,2020-08-26,59,Miguel,Monterrey
100.0,404.44,2023-02-17,100,Elena,Querétaro
7.0,,2022-10-28,7,Pedro,Tijuana
41.0,532.52,2021-11-19,41,Luis,Querétaro
94.0,622.25,2021-09-09,94,Maria,CDMX
23.0,575.63,2023-09-24,23,Juan,Mérida
9.0,356.77,,9,Ana,León
19.0,351.0,2024-01-05,19,Luis,León
41.0,,2022-10-26,41,Luis,Querétaro
71.0,206.98,2022-06-10,71,Pedro,CDMX
43.0,712.43,2022-12-14,43,Elena,Tijuana
25.0,212.41,2023-05-11,25,Miguel,León
63.0,586.65,,63,Maria,Tijuana
29.0,989.07,,29,Sofia,CDMX
99.0,315.7,2020-09-02,99,Maria,Tijuana
28.0,717.12,2020-09-05,28,Laura,Tijuana
70.0,725.17,2022-02-15,70,Laura,Mérida
31.0,149.09,2020-05-03,31,Miguel,Monterrey
23.0,487.29,2021-01-18,23,Juan,Mérida
48.0,654.15,2020-10-07,48,Miguel,León
67.0,,,67,Luis,Desconocida
28.0,28.08,2020-05-10,28,Laura,Tijuana
41.0,922.24,2023-07-31,41,Luis,Querétaro
26.0,77.98,2020-08-13,26,Sin nombre,Querétaro
16.0,544.27,2023-12-24,16,Ana,Monterrey
52.0,86.85,2020-01-06,52,Sin nombre,Guadalajara
29.0,393.14,,29,Sofia,CDMX
46.0,449.41,2021-12-04,46,Juan,Puebla
87.0,135.92,2023-06-07,87,Miguel,León
66.0,947.91,2020-06-04,66,Luis,Desconocida
44.0,332.26,2021-08-20,44,Elena,León
59.0,475.56,2023-04-08,59,Miguel,Monterrey
84.0,681.0,2021-10-15,84,Laura,CDMX
16.0,959.49,2023-07-21,16,Ana,Monterrey
81.0,481.59,2023-10-08,81,Sofia,Desconocida
11.0,680.78,2020-01-24,11,Sin nombre,Monterrey
18.0,141.64,2020-07-22,18,Sofia,León
31.0,554.88,2023-04-24,31,Miguel,Monterrey
34.0,23.52,2021-12-07,34,Sin nombre,CDMX
74.0,743.2,2022-01-16,74,Ana,Desconocida
78.0,174.73,2021-07-20,78,Carlos,CDMX
61.0,48.35,2022-01-14,61,Elena,Puebla
100.0,468.83,2023-11-07,100,Elena,Querétaro
61.0,975.09,2020-06-27,61,Elena,Puebla
49.0,152.12,2022-02-20,49,Carlos,CDMX
60.0,30.94,2020-12-03,60,Elena,Monterrey
100.0,873.65,2022-08-29,100,Elena,Querétaro
45.0,596.37,,45,Sin nombre,Querétaro
63.0,595.23,2022-11-26,63,Maria,Tijuana
8.0,,2023-03-27,8,Luis,Mérida
63.0,706.56,2023-06-09,63,Maria,Tijuana
55.0,749.3,2021-07-04,55,Sin nombre,Querétaro
23.0,976.67,2022-03-06,23,Juan,Mérida
29.0,731.64,2021-03-15,29,Sofia,CDMX
99.0,997.32,,99,Maria,Tijuana
55.0,137.8,2022-12-13,55,Sin nombre,Querétaro
42.0,334.7,2022-09-23,42,Sin nombre,CDMX
61.0,559.99,2020-09-18,61,Elena,Puebla
28.0,667.48,,28,Laura,Tijuana
89.0,405.08,2023-02-02,89,Pedro,Puebla
65.0,546.43,2022-04-01,65,Pedro,Querétaro
49.0,351.43,2021-02-25,49,Carlos,CDMX
68.0,311.01,2023-05-23,68,Maria,CDMX
90.0,,2021-11-08,90,Elena,CDMX
25.0,,2022-11-04,25,Miguel,León
60.0,116.86,2023-06-22,60,Elena,Monterrey
2.0,672.22,2022-08-15,2,Miguel,Puebla
8.0,732.61,2020-11-25,8,Luis,Mérida
59.0,109.61,2023-05-30,59,Miguel,Monterrey
79.0,485.94,2020-08-09,79,Elena,Tijuana
44.0,904.24,2021-02-24,44,Elena,León
96.0,902.11,2022-02-12,96,Maria,Puebla
53.0,498.75,2022-12-02,53,Juan,Querétaro
3.0,36.22,2021-12-23,3,Elena,Monterrey
82.0,243.89,2021-01-18,82,Juan,Desconocida
67.0,350.53,2022-09-26,67,Luis,Desconocida
51.0,684.88,2021-09-30,51,Laura,Desconocida
93.0,704.45,2020-04-27,93,Sofia,León
16.0,152.58,2022-03-28,16,Ana,Monterrey
98.0,713.98,2023-01-24,98,Sofia,Tijuana
76.0,686.31,2020-11-20,76,Miguel,Guadalajara
94.0,806.42,2023-09-30,94,Maria,CDMX
8.0,222.52,2022-04-03,8,Luis,Mérida
52.0,32.59,2024-01-02,52,Sin nombre,Guadalajara
23.0,569.76,2023-02-26,23,Juan,Mérida
47.0,962.38,2020-05-01,47,Carlos,Puebla
88.0,903.72,2021-03-14,88,Pedro,Tijuana
43.0,401.05,2023-05-07,43,Elena,Tijuana
88.0,231.97,2022-04-21,88,Pedro,Tijuana
57.0,714.69,2021-12-23,57,Miguel,Monterrey
72.0,341.35,2020-01-12,72,Elena,Desconocida
7.0,220.21,2022-05-11,7,Pedro,Tijuana
94.0,578.69,2022-05-31,94,Maria,CDMX
96.0,823.3,2020-04-06,96,Maria,Puebla
98.0,857.02,,98,Sofia,Tijuana
36.0,642.8,2020-02-08,36,Laura,Desconocida
71.0,228.47,2023-12-17,71,Pedro,CDMX
27.0,298.51,2021-04-17,27,Luis,Monterrey
30.0,815.38,2023-05-08,30,Luis,Monterrey
17.0,782.17,2021-07-25,17,Carlos,Puebla
20.0,268.03,,20,Juan,Guadalajara
63.0,596.1,2022-11-28,63,Maria,Tijuana
9.0,328.25,2021-10-08,9,Ana,León
24.0,518.75,2023-03-06,24,Carlos,Desconocida
4.0,704.56,2020-04-14,4,Maria,Guadalajara
19.0,182.53,2023-03-30,19,Luis,León
36.0,686.09,2023-05-12,36,Laura,Desconocida
38.0,848.21,2022-11-12,38,Sofia,CDMX
63.0,578.48,2021-07-14,63,Maria,Tijuana
90.0,665.13,2022-05-06,90,Elena,CDMX
87.0,214.93,2021-05-21,87,Miguel,León
48.0,69.74,2020-01-17,48,Miguel,León
58.0,866.87,2021-02-19,58,Pedro,Mérida
47.0,326.1,2020-01-27,47,Carlos,Puebla
41.0,490.78,2022-11-17,41,Luis,Querétaro
17.0,482.11,2022-10-21,17,Carlos,Puebla
64.0,919.93,2023-02-19,64,Laura,Querétaro
23.0,400.51,2022-05-29,23,Juan,Mérida
54.0,978.1,2022-12-23,54,Ana,Puebla
75.0,139.97,2023-11-29,75,Pedro,León
84.0,237.21,2020-01-30,84,Laura,CDMX
24.0,273.59,2020-05-16,24,Carlos,Desconocida
27.0,253.71,2021-09-18,27,Luis,Monterrey
65.0,585.54,2021-02-21,65,Pedro,Querétaro
3.0,883.66,2022-06-26,3,Elena,Monterrey
55.0,840.07,2020-05-14,55,Sin nombre,Querétaro
15.0,873.06,2021-04-23,15,Sin nombre,Guadalajara
21.0,12.89,2021-08-30,21,Ana,Tijuana
58.0,323.27,2023-11-21,58,Pedro,Mérida
9.0,81.26,2023-03-21,9,Ana,León
17.0,996.17,2021-12-24,17,Carlos,Puebla
20.0,449.13,2023-01-11,20,Juan,Guadalajara
98.0,970.66,2022-07-28,98,Sofia,Tijuana
62.0,769.6,2020-03-15,62,Carlos,Mérida
2.0,929.85,2022-01-02,2,Miguel,Puebla
91.0,777.17,2022-08-08,91,Juan,Desconocida
5.0,79.26,2020-07-23,5,Sofia,Mérida
88.0,,2020-01-08,88,Pedro,Tijuana
4.0,659.64,,4,Maria,Guadalajara
90.0,648.89,2021-03-10,90,Elena,CDMX
67.0,96.74,,67,Luis,Desconocida
4.0,386.43,2020-04-08,4,Maria,Guadalajara
78.0,72.93,2021-10-20,78,Carlos,CDMX
69.0,115.46,2020-01-06,69,Laura,León
3.0,512.01,2021-12-06,3,Elena,Monterrey
34.0,60.34,2020-09-04,34,Sin nombre,CDMX
59.0,670.84,2021-11-25,59,Miguel,Monterrey
76.0,171.71,2021-12-08,76,Miguel,Guadalajara
42.0,597.8,2022-08-23,42,Sin nombre,CDMX
86.0,462.32,2020-05-04,86,Laura,Puebla
42.0,65.1,2022-03-17,42,Sin nombre,CDMX
63.0,108.37,2021-08-23,63,Maria,Tijuana
63.0,283.37,2023-02-06,63,Maria,Tijuana
80.0,277.32,2020-07-13,80,Luis,Monterrey
98.0,297.58,2023-09-22,98,Sofia,Tijuana
56.0,303.8,2023-05-07,56,Laura,Guadalajara
76.0,987.26,2023-12-30,76,Miguel,Guadalajara
61.0,676.81,2021-10-26,61,Elena,Puebla
34.0,300.54,2023-01-01,34,Sin nombre,CDMX
18.0,816.12,2023-09-10,18,Sofia,León
75.0,981.72,2024-01-18,75,Pedro,León
90.0,73.74,2021-07-16,90,Elena,CDMX
46.0,283.07,,46,Juan,Puebla
32.0,773.73,2023-07-09,32,Sin nombre,Tijuana
33.0,376.37,2021-02-03,33,Sin nombre,Monterrey
68.0,375.89,2020-05-17,68,Maria,CDMX
37.0,,,37,Sin nombre,CDMX
53.0,869.03,2023-02-14,53,Juan,Querétaro
63.0,941.23,2021-03-29,63,Maria,Tijuana
52.0,628.22,2021-05-25,52,Sin nombre,Guadalajara
82.0,401.83,2021-04-08,82,Juan,Desconocida
26.0,55.47,2023-02-18,26,Sin nombre,Querétaro
100.0,47.38,2023-11-12,100,Elena,Querétaro
46.0,210.52,2023-08-24,46,Juan,Puebla
97.0,435.49,2022-03-31,97,Juan,Querétaro
48.0,172.06,2023-12-10,48,Miguel,León
69.0,447.79,2021-04-08,69,Laura,León
85.0,260.78,2021-06-16,85,Elena,Desconocida
41.0,480.18,2021-12-30,41,Luis,Querétaro
92.0,88.82,2021-09-13,92,Elena,Monterrey
8.0,617.55,2020-05-24,8,Luis,Mérida
27.0,196.49,2021-05-19,27,Luis,Monterrey
63.0,758.45,2023-05-27,63,Maria,Tijuana
92.0,892.12,2023-01-04,92,Elena,Monterrey
86.0,380.17,2022-03-01,86,Laura,Puebla
60.0,516.94,2022-01-01,60,Elena,Monterrey
17.0,595.91,2023-08-08,17,Carlos,Puebla
30.0,777.25,2020-05-03,30,Luis,Monterrey
57.0,983.88,2022-07-10,57,Miguel,Monterrey
83.0,115.38,2023-03-16,83,Carlos,Querétaro
79.0,932.04,2022-07-26,79,Elena,Tijuana
49.0,603.24,2020-05-15,49,Carlos,CDMX
30.0,728.85,2020-11-29,30,Luis,Monterrey
66.0,539.01,2021-03-29,66,Luis,Desconocida
90.0,198.47,2023-02-09,90,Elena,CDMX
60.0,581.1,2022-08-22,60,Elena,Monterrey
99.0,960.98,2021-07-21,99,Maria,Tijuana
54.0,,2021-11-24,54,Ana,Puebla
19.0,297.64,2020-01-27,19,Luis,León
66.0,,2022-03-14,66,Luis,Desconocida
61.0,,2022-12-12,61,Elena,Puebla
93.0,182.8,2020-06-24,93,Sofia,León
58.0,818.01,2021-08-13,58,Pedro,Mérida
13.0,805.97,2020-10-26,13,Juan,Desconocida
54.0,351.8,2023-08-10,54,Ana,Puebla
52.0,948.98,,52,Sin nombre,Guadalajara
70.0,778.21,2022-04-10,70,Laura,Mérida
52.0,737.74,2021-09-12,52,Sin nombre,Guadalajara
22.0,354.33,2023-04-18,22,Ana,CDMX
6.0,749.69,2023-03-23,6,Juan,Guadalajara
18.0,230.83,2023-05-20,18,Sofia,León
57.0,351.98,2022-06-03,57,Miguel,Monterrey
4.0,355.54,2021-10-24,4,Maria,Guadalajara
20.0,672.81,2020-03-24,20,Juan,Guadalajara
65.0,256.46,2020-03-16,65,Pedro,Querétaro
65.0,889.97,2020-04-03,65,Pedro,Querétaro
18.0,,2023-01-24,18,Sofia,León
61.0,795.6,2022-09-23,61,Elena,Puebla
47.0,841.02,2023-04-16,47,Carlos,Puebla
66.0,141.85,2023-06-21,66,Luis,Desconocida
78.0,94.79,2023-06-12,78,Carlos,CDMX
9.0,123.3,2022-04-04,9,Ana,León
34.0,,2022-05-21,34,Sin nombre,CDMX
41.0,419.0,2021-05-22,41,Luis,Querétaro
66.0,347.14,2022-12-26,66,Luis,Desconocida
69.0,505.5,2021-09-28,69,Laura,León
51.0,816.49,2023-11-26,51,Laura,Desconocida
72.0,956.66,2023-03-10,72,Elena,Desconocida
15.0,,2022-11-23,15,Sin nombre,Guadalajara
4.0,252.8,2022-02-20,4,Maria,Guadalajara
74.0,483.9,,74,Ana,Desconocida
80.0,86.55,2022-01-01,80,Luis,Monterrey
49.0,,2021-04-01,49,Carlos,CDMX
12.0,372.87,2020-05-06,12,Luis,León
25.0,813.01,2021-02-28,25,Miguel,León
6.0,529.83,2022-04-16,6,Juan,Guadalajara
83.0,618.05,2021-05-20,83,Carlos,Querétaro
85.0,930.16,2020-06-16,85,Elena,Desconocida
75.0,202.98,2020-07-09,75,Pedro,León
59.0,52.52,2022-11-07,59,Miguel,Monterrey
72.0,312.07,2022-01-30,72,Elena,Desconocida
83.0,133.68,2020-06-05,83,Carlos,Querétaro
78.0,,2024-01-24,78,Carlos,CDMX
55.0,472.88,2020-04-10,55,Sin nombre,Querétaro
3.0,814.35,2021-02-14,3,Elena,Monterrey
88.0,142.42,2023-06-13,88,Pedro,Tijuana
67.0,148.39,2023-04-17,67,Luis,Desconocida
90.0,842.81,2023-10-31,90,Elena,CDMX
15.0,279.3,2020-02-28,15,Sin nombre,Guadalajara
24.0,55.54,2023-12-21,24,Carlos,Desconocida
87.0,824.76,2023-06-17,87,Miguel,León
58.0,438.25,2020-06-10,58,Pedro,Mérida
10.0,909.56,2021-08-11,10,Pedro,Guadalajara
27.0,574.47,2022-01-14,27,Luis,Monterrey
27.0,,2021-11-20,27,Luis,Monterrey
16.0,775.14,2021-06-08,16,Ana,Monterrey
67.0,429.08,2020-10-22,67,Luis,Desconocida
88.0,880.68,2023-06-22,88,Pedro,Tijuana
14.0,967.93,2020-09-12,14,Ana,Tijuana
53.0,448.11,,53,Juan,Querétaro
86.0,965.65,2022-10-07,86,Laura,Puebla
30.0,566.03,2020-05-31,30,Luis,Monterrey
83.0,849.71,2022-10-15,83,Carlos,Querétaro
25.0,,2023-11-25,25,Miguel,León
36.0,204.53,2022-10-26,36,Laura,Desconocida
21.0,,2021-07-21,21,Ana,Tijuana
60.0,940.4,2022-01-09,60,Elena,Monterrey
90.0,617.62,2022-09-13,90,Elena,CDMX
94.0,892.61,2022-02-22,94,Maria,CDMX
90.0,257.15,2023-07-03,90,Elena,CDMX
89.0,181.62,2021-11-30,89,Pedro,Puebla
23.0,88.59,2022-09-06,23,Juan,Mérida
62.0,803.1,2022-12-23,62,Carlos,Mérida
55.0,877.06,2023-01-10,55,Sin nombre,Querétaro
11.0,377.28,2020-11-21,11,Sin nombre,Monterrey
73.0,842.47,2021-12-09,73,Laura,Querétaro
40.0,278.39,2022-12-18,40,Pedro,Monterrey
21.0,475.58,2020-08-19,21,Ana,Tijuana
66.0,99.05,2023-12-19,66,Luis,Desconocida
46.0,,2020-12-13,46,Juan,Puebla
100.0,802.05,2021-03-15,100,Elena,Querétaro
35.0,965.01,2020-11-08,35,Luis,Monterrey
28.0,,2021-06-26,28,Laura,Tijuana
70.0,965.74,2020-05-09,70,Laura,Mérida
95.0,225.71,2023-02-15,95,Sofia,Guadalajara
43.0,312.4,2020-04-13,43,Elena,Tijuana
51.0,968.18,2023-07-01,51,Laura,Desconocida
48.0,300.54,2021-11-24,48,Miguel,León
9.0,420.77,2021-01-01,9,Ana,León
86.0,119.16,2022-03-11,86,Laura,Puebla
7.0,453.96,2020-02-15,7,Pedro,Tijuana
49.0,967.24,2020-01-03,49,Carlos,CDMX
33.0,182.35,2022-03-04,33,Sin nombre,Monterrey
42.0,,2020-05-18,42,Sin nombre,CDMX
24.0,679.31,2023-03-01,24,Carlos,Desconocida
53.0,73.42,2022-09-08,53,Juan,Querétaro
77.0,717.91,2022-12-18,77,Miguel,Desconocida
26.0,,2022-04-22,26,Sin nombre,Querétaro
52.0,,2023-03-19,52,Sin nombre,Guadalajara
23.0,235.73,2021-11-10,23,Juan,Mérida
50.0,255.51,2021-10-11,50,Laura,Mérida
93.0,607.19,2021-01-04,93,Sofia,León
22.0,949.5,2020-04-09,22,Ana,CDMX
71.0,,2021-09-06,71,Pedro,CDMX
77.0,853.64,2021-05-11,77,Miguel,Desconocida
61.0,568.72,2021-05-18,61,Elena,Puebla
26.0,799.83,2023-10-03,26,Sin nombre,Querétaro
18.0,135.52,2024-01-10,18,Sofia,León
41.0,,2022-08-19,41,Luis,Querétaro
86.0,542.05,,86,Laura,Puebla
75.0,,2020-04-14,75,Pedro,León
22.0,517.09,2023-07-15,22,Ana,CDMX
71.0,699.07,,71,Pedro,CDMX
56.0,,2021-06-19,56,Laura,Guadalajara
52.0,542.35,2022-10-23,52,Sin nombre,Guadalajara
13.0,207.91,2023-05-27,13,Juan,Desconocida
87.0,11.39,2021-09-16,87,Miguel,León
49.0,505.27,2021-01-22,49,Carlos,CDMX
80.0,611.24,2021-12-12,80,Luis,Monterrey
52.0,504.11,2023-11-22,52,Sin nombre,Guadalajara
48.0,455.14,2021-08-09,48,Miguel,León
34.0,832.88,2023-05-08,34,Sin nombre,CDMX
100.0,652.17,2021-08-15,100,Elena,Querétaro
64.0,510.65,2024-01-20,64,Laura,Querétaro
16.0,126.58,2024-01-08,16,Ana,Monterrey
47.0,14.8,2020-05-29,47,Carlos,Puebla
51.0,301.7,2020-08-25,51,Laura,Desconocida
30.0,231.47,2022-12-12,30,Luis,Monterrey
55.0,982.02,2022-12-06,55,Sin nombre,Querétaro
72.0,,2022-10-24,72,Elena,Desconocida
44.0,140.26,2022-12-31,44,Elena,León
62.0,90.68,2020-10-23,62,Carlos,Mérida
95.0,178.02,2023-08-05,95,Sofia,Guadalajara
3.0,590.62,2020-01-02,3,Elena,Monterrey
71.0,300.94,2021-09-12,71,Pedro,CDMX
16.0,220.59,2023-04-09,16,Ana,Monterrey
14.0,491.42,2020-04-28,14,Ana,Tijuana
8.0,756.23,2022-10-07,8,Luis,Mérida
2.0,28.27,2021-09-07,2,Miguel,Puebla
54.0,,2022-11-24,54,Ana,Puebla
9.0,266.06,2021-03-07,9,Ana,León
8.0,825.13,2020-01-11,8,Luis,Mérida
71.0,346.83,2020-12-23,71,Pedro,CDMX
41.0,491.88,2022-12-30,41,Luis,Querétaro
44.0,647.38,2021-09-07,44,Elena,León
97.0,693.48,2021-12-01,97,Juan,Querétaro
64.0,864.0,2022-11-14,64,Laura,Querétaro
51.0,395.59,2023-10-22,51,Laura,Desconocida
5.0,587.36,2022-12-15,5,Sofia,Mérida
40.0,967.24,2023-06-29,40,Pedro,Monterrey
46.0,911.75,2021-02-03,46,Juan,Puebla
86.0,850.42,,86,Laura,Puebla
31.0,692.52,2021-11-06,31,Miguel,Monterrey
33.0,111.88,2020-11-03,33,Sin nombre,Monterrey
90.0,142.74,2022-09-22,90,Elena,CDMX
33.0,290.51,2022-04-07,33,Sin nombre,Monterrey
87.0,490.32,2022-02-21,87,Miguel,León
50.0,781.76,2021-06-30,50,Laura,Mérida
89.0,,2023-12-06,89,Pedro,Puebla
65.0,637.46,2021-04-09,65,Pedro,Querétaro
16.0,92.61,2021-08-14,16,Ana,Monterrey
67.0,5.64,,67,Luis,Desconocida
70.0,850.1,2023-10-03,70,Laura,Mérida
73.0,474.59,2022-02-28,73,Laura,Querétaro
73.0,19.46,2023-07-05,73,Laura,Querétaro
7.0,501.21,2023-12-08,7,Pedro,Tijuana
70.0,509.02,2021-11-08,70,Laura,Mérida
100.0,842.03,2020-03-06,100,Elena,Querétaro
26.0,446.55,2020-10-13,26,Sin nombre,Querétaro
62.0,950.03,2022-02-22,62,Carlos,Mérida
38.0,373.82,2023-02-01,38,Sofia,CDMX
92.0,667.82,2021-10-08,92,Elena,Monterrey
18.0,470.87,2021-06-24,18,Sofia,León
61.0,301.28,2021-01-19,61,Elena,Puebla
16.0,664.49,,16,Ana,Monterrey
97.0,949.12,2021-06-09,97,Juan,Querétaro
55.0,99.93,2024-01-21,55,Sin nombre,Querétaro
87.0,,2023-09-03,87,Miguel,León
62.0,715.43,2020-01-31,62,Carlos,Mérida
95.0,778.24,2021-02-22,95,Sofia,Guadalajara
30.0,139.81,2024-01-09,30,Luis,Monterrey
36.0,902.19,2023-12-09,36,Laura,Desconocida
11.0,393.17,2022-02-04,11,Sin nombre,Monterrey
16.0,339.69,,16,Ana,Monterrey
28.0,128.76,2023-11-17,28,Laura,Tijuana
79.0,501.46,2021-09-23,79,Elena,Tijuana
49.0,391.71,2020-05-21,49,Carlos,CDMX
27.0,227.8,2023-10-17,27,Luis,Monterrey
50.0,77.89,2020-02-19,50,Laura,Mérida
93.0,251.92,2021-12-12,93,Sofia,León
75.0,881.93,2020-03-21,75,Pedro,León
9.0,61.35,2021-10-13,9,Ana,León
1.0,147.57,2023-01-12,1,Pedro,Puebla
70.0,566.42,2022-01-27,70,Laura,Mérida
3.0,416.53,2022-09-17,3,Elena,Monterrey
81.0,313.6,2022-12-31,81,Sofia,Desconocida
82.0,638.68,2023-02-14,82,Juan,Desconocida
70.0,,2021-06-06,70,Laura,Mérida
91.0,15.38,2020-09-11,91,Juan,Desconocida
9.0,75.53,2022-10-11,9,Ana,León
17.0,86.7,2020-08-05,17,Carlos,Puebla
97.0,114.3,2021-11-03,97,Juan,Querétaro
49.0,169.21,2023-07-08,49,Carlos,CDMX
75.0,497.11,2022-12-11,75,Pedro,León
15.0,295.23,2021-04-07,15,Sin nombre,Guadalajara
33.0,562.06,2023-04-10,33,Sin nombre,Monterrey
9.0,394.18,2023-01-26,9,Ana,León
66.0,706.68,2022-03-16,66,Luis,Desconocida
85.0,248.39,2020-05-31,85,Elena,Desconocida
69.0,,2021-08-28,69,Laura,León
40.0,857.95,2023-02-02,40,Pedro,Monterrey
58.0,206.42,2022-12-17,58,Pedro,Mérida
51.0,254.64,,51,Laura,Desconocida
62.0,586.83,2022-05-14,62,Carlos,Mérida
67.0,510.08,2022-10-12,67,Luis,Desconocida
28.0,160.06,2022-04-07,28,Laura,Tijuana
5.0,888.59,,5,Sofia,Mérida
31.0,519.95,2020-07-31,31,Miguel,Monterrey
2.0,,2023-08-07,2,Miguel,Puebla
63.0,952.94,2022-01-14,63,Maria,Tijuana
86.0,853.18,,86,Laura,Puebla
38.0,972.69,2020-08-06,38,Sofia,CDMX
2.0,954.77,2020-01-22,2,Miguel,Puebla
69.0,854.1,2020-04-25,69,Laura,León
5.0,728.1,2021-10-19,5,Sofia,Mérida
77.0,676.78,2023-11-02,77,Miguel,Desconocida
66.0,,2021-08-07,66,Luis,Desconocida
31.0,250.57,2020-02-19,31,Miguel,Monterrey
38.0,738.77,2022-11-22,38,Sofia,CDMX
74.0,592.42,2022-09-12,74,Ana,Desconocida
16.0,953.63,2023-02-15,16,Ana,Monterrey
88.0,956.7,2021-05-28,88,Pedro,Tijuana
89.0,823.34,2022-08-13,89,Pedro,Puebla
70.0,470.32,2022-10-19,70,Laura,Mérida
72.0,431.99,2023-03-19,72,Elena,Desconocida
98.0,563.38,2023-08-29,98,Sofia,Tijuana
86.0,302.74,2020-02-01,86,Laura,Puebla
67.0,511.8,2022-11-29,67,Luis,Desconocida
88.0,160.35,2020-11-11,88,Pedro,Tijuana
55.0,507.89,,55,Sin nombre,Querétaro
48.0,551.88,2020-11-30,48,Miguel,León
